page_url,domain,url_matched_for_gallery_page,url_matched_for_page_with_gallery,number_of_images_by_img_src,number_of_images_by_a_href,has_match
https://www.extra.cz/strasliva-tragedie-na-pisecku-v-chatce-zemrelo-v-plamenech-ctyrlete-dite,www.extra.cz,False,False,0,30,True
https://www.extra.cz/galerie/hubnuti?photoIndex=11,www.extra.cz,False,False,0,1,True
https://www.extra.cz/foto/176648-vypada-jako-uplne-jiny-clovek?tag=hubnuti,www.extra.cz,False,False,0,1,True
https://www.extra.cz/foto/176649-tato-zena-si-sve-strie-po-hubnuti-nechala-ozdobit-tetovanim?tag=hubnuti,www.extra.cz,False,False,0,1,True
https://www.extra.cz/foto/179556?tag=hubnuti,www.extra.cz,False,False,0,1,True
https://www.extra.cz/foto/176650-tento-muz-dokazuje-ze-nikdy-neni-pozde-zacit-neco-delat-se-svym-telem?tag=hubnuti,www.extra.cz,False,False,0,1,True
https://www.extra.cz/foto/198359?tag=hubnuti,www.extra.cz,False,False,0,1,True
https://www.extra.cz/foto/189248?tag=hubnuti,www.extra.cz,False,False,0,1,True
https://www.extra.cz/foto/179453-uvidite-ze-to-zvladnete?tag=hubnuti,www.extra.cz,False,False,0,1,True
https://www.extra.cz/foto/185075-valejte-se-ve-vane-a-zhubnete?tag=hubnuti,www.extra.cz,False,False,0,1,True
https://www.extra.cz/zhava-aneta-krejcikova-5-mesicu-po-porodu-predvedla-se-pouze-ve-spodnim-pradle,www.extra.cz,False,False,0,44,True
https://www.extra.cz/foto/199704?tag=hubnuti,www.extra.cz,False,False,0,1,True
https://www.extra.cz/foto/204868-nemuzete-zhubnout-mozna-za-to-muze-vase-znameni-zverokruhu?tag=hubnuti,www.extra.cz,False,False,0,1,True
https://www.extra.cz/tema/hubnuti/1,www.extra.cz,False,False,0,3,True
https://www.extra.cz/vyhladovi-tereza-h-22-ve-vezeni-paseracka-pry-odmita-prijimat-potravu,www.extra.cz,False,False,0,41,True
https://www.extra.cz/nikdy-nebyla-vic-sexy-ewa-farna-uz-se-neprejida-hubne-raketovou-rychlosti,www.extra.cz,False,False,0,44,True
https://www.extra.cz/dalsi-drasticka-promena-ewy-farne-nejenze-hubne-o-zavod-ale-dokonce,www.extra.cz,False,False,0,44,True
https://www.extra.cz/strach-z-jo-jo-efektu-ewa-farna-nezhubla-na-dlouho-bude-zase-kulicka-boji-se-fanousci,www.extra.cz,False,False,0,44,True
https://www.extra.cz/nemozne-se-stava-skutecnosti-hubnuti-ewy-farne-je-nejvetsim-zazrakem-soubyznysu,www.extra.cz,False,False,0,44,True
https://www.extra.cz/pred-30-lety-se-stala-prvni-nasi-miss-dnes-je-z-ivany-christove-48-korpulentni-dama/galerie/3,www.extra.cz,True,False,0,4,True
https://www.extra.cz/konec-kariery-polaci-maji-o-osudu-tehotne-ewy-farne-jasno,www.extra.cz,False,False,0,41,True
https://www.extra.cz/pred-30-lety-se-stala-prvni-nasi-miss-dnes-je-z-ivany-christove-48-korpulentni-dama/galerie/2,www.extra.cz,True,False,0,4,True
https://www.extra.cz/uz-zase-neni-v-kondici-vypapana-rihanna-se-promenila-ve-zluty-prizrak,www.extra.cz,False,False,0,44,True
https://www.extra.cz/brutalni-promena-seleny-gomez-prokoukla-jeste-vic-nez-hubnouci-ewa-farna-foto-uvnitr,www.extra.cz,False,False,0,44,True
https://www.extra.cz/pred-30-lety-se-stala-prvni-nasi-miss-dnes-je-z-ivany-christove-48-korpulentni-dama,www.extra.cz,False,False,0,44,True
https://www.extra.cz/pred-30-lety-se-stala-prvni-nasi-miss-dnes-je-z-ivany-christove-48-korpulentni-dama/galerie/1,www.extra.cz,True,False,0,4,True
https://www.extra.cz/vazil-192-kg-nejtlustsi-dite-sveta-shodilo-uz-pres-100-kg-a-hubne-dal-podivejte-se-jak-ted-vypada,www.extra.cz,False,False,0,41,True
https://www.extra.cz/pred-30-lety-se-stala-prvni-nasi-miss-dnes-je-z-ivany-christove-48-korpulentni-dama/galerie/0,www.extra.cz,True,False,0,4,True
https://www.extra.cz/dara-rolins-vypada-pred-padesatkou-senzacne-tajemstvi-jeji-dokonale-figury,www.extra.cz,False,False,0,44,True
https://www.extra.cz/tema/zdravi,www.extra.cz,False,False,0,4,True
https://www.extra.cz/galerie/pavel-novotny-byvaly-sefredaktor?photoIndex=11,www.extra.cz,False,False,0,1,True
https://www.extra.cz/tema/ulice-ocima-odbornika-novotneho,www.extra.cz,False,False,0,3,True
https://www.extra.cz/foto/72090?tag=pavel-novotny-byvaly-sefredaktor,www.extra.cz,False,False,0,1,True
https://www.extra.cz/tema/serialy-tv-nova,www.extra.cz,False,False,0,3,True
https://www.extra.cz/tema/ulice,www.extra.cz,False,False,0,4,True
https://www.extra.cz/tema/extra-cz,www.extra.cz,False,False,0,4,True
https://www.extra.cz/tema/nova-ulice,www.extra.cz,False,False,0,3,True
https://www.extra.cz/tema/frackovo-okenko,www.extra.cz,False,False,0,3,True
https://www.extra.cz/foto/72096?tag=pavel-novotny-byvaly-sefredaktor,www.extra.cz,False,False,0,1,True
https://www.extra.cz/foto/72113?tag=pavel-novotny-byvaly-sefredaktor,www.extra.cz,False,False,0,1,True
https://www.extra.cz/foto/72116?tag=pavel-novotny-byvaly-sefredaktor,www.extra.cz,False,False,0,1,True
https://www.extra.cz/foto/72134-radek-smolenak-vi-s-kym-se-poradit-jak-na-hru-ve-strednim-pasmu-pri-vlastnim-oslabeni?tag=pavel-novotny-byvaly-sefredaktor,www.extra.cz,False,False,0,1,True
https://www.extra.cz/foto/72507-olga-shani-asistentku-a-podle-nas-diskriminuje-ty-osklive-s-velky-zadkem-a-co-myslite-vzala-by-romku?tag=pavel-novotny-byvaly-sefredaktor,www.extra.cz,False,False,0,1,True
https://www.blesk.cz/clanek/regiony-praha-prazane/600786/hrdina-gauner-vysileneho-starecka-84-vycmuchal-za-pet-minut-dvanact-v-praze-pejska-ocenili.html,www.blesk.cz,False,False,0,15,True
https://prozeny.blesk.cz/clanek/pro-zeny-pribehy/587951/on-byval-ona-ona-byvala-on-transsexualni-manzele-planuji-rodinu.html,prozeny.blesk.cz,False,False,0,7,True
https://prozeny.blesk.cz/clanek/pro-zeny-pribehy/586891/matka-dala-dceru-hned-po-narozeni-k-adopci-po-17-letech-ji-poznala-v-supermarketu.html,prozeny.blesk.cz,False,False,0,7,True
https://www.blesk.cz/clanek/zpravy-krimi/601625/hruzne-zabery-otec-se-synem-popravili-spici-medvedici-i-s-mladaty-a-pak-si-placli.html,www.blesk.cz,False,False,0,14,True
https://www.extra.cz/galerie/svatba?photoIndex=11,www.extra.cz,False,False,0,1,True
https://prozeny.blesk.cz/clanek/pro-zeny-pribehy/586634/happy-end-po-12-letech-nasla-biologickeho-otce-sve-dcery-a-ziji-jako-jedna-rodina.html,prozeny.blesk.cz,False,False,0,7,True
https://www.extra.cz/tema/svatebni-saty,www.extra.cz,False,False,0,4,True
https://prozeny.blesk.cz/clanek/pro-zeny-pribehy/593909/nic-neni-nemozne-14leta-divka-s-downovym-syndromem-je-hvezdou-modnich-prehlidek.html,prozeny.blesk.cz,False,False,0,7,True
https://www.extra.cz/tema/zenich,www.extra.cz,False,False,0,1,True
https://www.extra.cz/tema/manzelstvi,www.extra.cz,False,False,0,4,True
https://www.extra.cz/tema/vztahy,www.extra.cz,False,False,0,4,True
https://www.extra.cz/tema/nevesta,www.extra.cz,False,False,0,4,True
https://www.extra.cz/tema/laska,www.extra.cz,False,False,0,4,True
https://www.extra.cz/tema/zasnuby,www.extra.cz,False,False,0,3,True
https://www.extra.cz/foto/219663-nektere-snimky-jsou-naprosto-dokonale?tag=svatba,www.extra.cz,False,False,0,1,True
https://www.extra.cz/foto/219664-zenich-a-nevesta-spolu-budou-stastni?tag=svatba,www.extra.cz,False,False,0,1,True
https://www.extra.cz/foto/219665-jen-maloktera-svatba-se-obejde-bez-place?tag=svatba,www.extra.cz,False,False,0,1,True
https://www.extra.cz/foto/219667-talentovani-fotografove-se-vam-postaraji-o-ty-nejlepsi-snimky?tag=svatba,www.extra.cz,False,False,0,1,True
https://www.extra.cz/foto/219666-svatby-si-uzivaji-vsichni?tag=svatba,www.extra.cz,False,False,0,1,True
https://www.extra.cz/foto/219668-svatby-dojimaji-i-ty-nejvetsi-cyniky?tag=svatba,www.extra.cz,False,False,0,1,True
https://www.extra.cz/foto/219669-kdo-by-si-takovou-svatbu-nepral?tag=svatba,www.extra.cz,False,False,0,1,True
https://www.extra.cz/tema/plastika,www.extra.cz,False,False,0,4,True
https://www.extra.cz/tema/dekolt,www.extra.cz,False,False,0,4,True
https://www.extra.cz/galerie/prsa?photoIndex=11,www.extra.cz,False,False,0,1,True
https://www.extra.cz/tema/nahota,www.extra.cz,False,False,0,4,True
https://www.extra.cz/tema/silikony,www.extra.cz,False,False,0,3,True
https://www.extra.cz/tema/nadra,www.extra.cz,False,False,0,3,True
https://www.extra.cz/foto/177381?tag=prsa,www.extra.cz,False,False,0,1,True
https://www.extra.cz/foto/176335?tag=prsa,www.extra.cz,False,False,0,1,True
https://www.extra.cz/tema/bradavky,www.extra.cz,False,False,0,4,True
https://www.extra.cz/foto/181247-na-tohle-neni-hezky-pohled?tag=prsa,www.extra.cz,False,False,0,1,True
https://prozeny.blesk.cz/galerie/pribehy/843351/psi-superhrdina-skoncil-s-nozem-v-hlave-aby-zachranil-sveho-pana?foto=4,prozeny.blesk.cz,True,False,0,0,True
https://www.extra.cz/foto/181248-tohle-nevypada-opravdu-dobre?tag=prsa,www.extra.cz,False,False,0,1,True
https://www.extra.cz/foto/184578?tag=prsa,www.extra.cz,False,False,0,1,True
https://www.extra.cz/foto/181249-to-neni-vubec-hezky-pohled?tag=prsa,www.extra.cz,False,False,0,1,True
https://prozeny.blesk.cz/galerie/pribehy/843351/psi-superhrdina-skoncil-s-nozem-v-hlave-aby-zachranil-sveho-pana?foto=5,prozeny.blesk.cz,True,False,0,0,True
https://www.blesk.cz/clanek/celebrity-kralovske-rodiny/591489/proc-si-meghan-drzi-brisko-nekolika-zpusoby-hypnoporodni-baba-expertky-na-rec-tela-a-psychiku-promluvily.html,www.blesk.cz,False,False,0,89,True
https://www.extra.cz/lifestyle,www.extra.cz,False,False,0,3,True
https://www.blesk.cz/clanek/celebrity-kralovske-rodiny/595736/konec-bratru-harry-s-williamem-puli-domacnost-i-sluzebnictvo-muze-za-to-meghan.html,www.blesk.cz,False,False,0,59,True
https://www.extra.cz/foto/76599?tag=pavel-novotny-byvaly-sefredaktor,www.extra.cz,False,False,0,1,True
https://prozeny.blesk.cz/clanek/pro-zeny-trendy-krasa/409970/nejsilenejsi-make-upy-sveta-tyhle-damy-slaply-opravdu-vedle.html,prozeny.blesk.cz,False,False,0,7,True
https://www.extra.cz/foto/195546-ornella-koktova?tag=prsa,www.extra.cz,False,False,0,1,True
https://www.blesk.cz/clanek/celebrity-kralovske-rodiny/595004/meghan-dopadne-stejne-jako-princezna-diana-36-varuje-clooney.html,www.blesk.cz,False,False,0,109,True
https://www.blesk.cz/clanek/celebrity-kralovske-rodiny/591036/vevodkyne-meghan-narcena-z-nechutne-lzi-tohle-foto-ma-byt-dukaz.html,www.blesk.cz,False,False,0,70,True
https://www.extra.cz/foto/81665?tag=pavel-novotny-byvaly-sefredaktor,www.extra.cz,False,False,0,1,True
https://www.extra.cz/foto/83703?tag=pavel-novotny-byvaly-sefredaktor,www.extra.cz,False,False,0,1,True
https://prozeny.blesk.cz/clanek/pro-zeny-volny-cas-koktejl-koktejl/471394/skutecni-ken-a-barbie-ktery-ze-sourozencu-je-vic-umely.html,prozeny.blesk.cz,False,False,0,7,True
https://prozeny.blesk.cz/clanek/pro-zeny-volny-cas-obrazem/532353/kojici-bohyne-fotografka-zachytila-zeny-ktere-se-nestydi-odhalit-na-verejnosti.html,prozeny.blesk.cz,False,False,0,7,True
https://www.extra.cz/ulice-ocima-odbornika-novotneho-malerova-nejvlezlejsi-moravska-matka-historie-soulozeni-vsetinacek-s-prazskymi-knezimi,www.extra.cz,False,False,0,44,True
https://prozeny.blesk.cz/clanek/pro-zeny-volny-cas-obrazem/356662/20-sexy-muzu-kteri-by-mohli-v-roli-jamese-bonda-nahradit-daniela-craiga.html,prozeny.blesk.cz,False,False,0,7,True
https://www.extra.cz/foto/214643-katerina-kasparova-a-pavel-novotny?tag=pavel-novotny-byvaly-sefredaktor,www.extra.cz,False,False,0,1,True
https://prozeny.blesk.cz/clanek/pro-zeny-pribehy-kuriozity/300554/25-nejsilenejsich-fotek-z-verejnych-toalet-tomu-neuverite.html,prozeny.blesk.cz,False,False,0,7,True
https://www.extra.cz/tema/pavel-novotny-byvaly-sefredaktor/1,www.extra.cz,False,False,0,3,True
https://www.extra.cz/ms-v-hokeji-klepe-na-dvere-ornella-vyzve-za-tyden-v-primem-souboji-martina-hostaka,www.extra.cz,False,False,0,44,True
https://www.extra.cz/frackovo-okenko-po-roce-bez-ivety-nejbizarnejsi-zazitek-afery-jednoznacne-napomahani-k-vrazde,www.extra.cz,False,False,0,44,True
https://www.extra.cz/lounova-smazala-nechutne-diskriminacni-inzerat-shanela-asistentku-otrokyni-nebo-milenku-a-proc-ta-nesmela-mit-velky-zadek,www.extra.cz,False,False,0,44,True
https://www.extra.cz/frackovo-okenko-vymetalikovou-bych-za-jejich-8-prostredi-ze-kterych-vysilala-vyhodil-na-hodinu-z-televize,www.extra.cz,False,False,0,37,True
https://prozeny.blesk.cz/clanek/pro-zeny-pribehy/501654/dojemne-snimky-tyraneho-psa-boji-se-vsech-krome-tohoto-chlapecka.html,prozeny.blesk.cz,False,False,0,7,True
https://www.extra.cz/online-cesko-svycarsko-ornella-v-redakci-u-elektronicke-tuzky-novotny-primo-v-hale-skodi-hostakovi-se-zarubou,www.extra.cz,False,False,0,44,True
https://www.extra.cz/zive-online-report-cesko-kanada-expert-novotny-a-elektronicka-tuzka-ornelly-v-akci-ptejte-se-na-co-chcete-a-delejte-si-poznamky-o-hokeji,www.extra.cz,False,False,0,44,True
https://www.extra.cz/prave-ted-online-cesko-francie-elektronicka-tuzka-ornella-a-koktavy-novotny-vs-nounejmove-zaruba-hostak,www.extra.cz,False,False,0,44,True
https://prozeny.blesk.cz/clanek/pro-zeny-pribehy/504700/joginka-se-stala-senzaci-instagramu-na-fotografiich-cvici-uplne-naha.html,prozeny.blesk.cz,False,False,0,7,True
https://www.extra.cz/brnenska-zpravodajka-nela-slovakova-takhle-si-opaluju-zadecek-se-svou-krasnou-maminkou-ne-v-brne-fakt-ne,www.extra.cz,False,False,0,41,True
https://www.extra.cz/hokejove-lidusky-jagra-a-erata-prvni-rika-pravdu-a-nikdo-ji-neveri-druha-lze-a-skodolibe-kamosky-predstiraji-ze-ji-veri,www.extra.cz,False,False,0,44,True
https://www.extra.cz/ulice-ocima-odbornika-novotneho-nejde-preci-o-vek-ale-o-to-aby-nebyl-zenaty-a-byl-to-pokud-mozno-erat-nebo-starobni-duchodce,www.extra.cz,False,False,0,44,True
https://www.blesk.cz/clanek/zpravy-krimi/591720/kazdodenni-nasili-vydirani-i-vrazda-pavel-stihany-za-vrazdu-markety-24-popsal-indicky-kriminal.html,www.blesk.cz,False,False,0,13,True
https://www.extra.cz/ulice-ocima-odbornika-novotneho-nejde-preci-o-vek-ale-o-to-aby-nebyl-zenaty-a-byl-to-pokud-mozno-erat-nebo-starobni-duchodce/galerie/3,www.extra.cz,True,False,0,4,True
https://www.extra.cz/ulice-ocima-odbornika-novotneho-nejde-preci-o-vek-ale-o-to-aby-nebyl-zenaty-a-byl-to-pokud-mozno-erat-nebo-starobni-duchodce/galerie/2,www.extra.cz,True,False,0,4,True
https://www.extra.cz/ulice-ocima-odbornika-novotneho-nejde-preci-o-vek-ale-o-to-aby-nebyl-zenaty-a-byl-to-pokud-mozno-erat-nebo-starobni-duchodce/galerie/1,www.extra.cz,True,False,0,4,True
https://www.blesk.cz/clanek/zpravy-krimi/593253/sexy-modelku-20-znasilnil-zbil-a-utopil-otec-dvou-malych-deti-predstiral-ze-si-chce-pronajmout-jeji-byt.html,www.blesk.cz,False,False,0,13,True
https://www.blesk.cz/regiony/kurim-mesto-583251,www.blesk.cz,False,False,0,19,True
https://www.blesk.cz/regiony/brno-mesto-582786,www.blesk.cz,False,False,0,19,True
https://www.extra.cz/skryta-kamera-a-straznik-mestske-policie-v-neuveritelne-zpovedi-behem-radeni-cernych-taxikaru-video-ktere-vam-pokazi-nedeli,www.extra.cz,False,False,0,41,True
https://www.extra.cz/ulice-ocima-odbornika-novotneho-lez-a-sikana-musi-zvitezit-nad-pravdou-a-vsetinem,www.extra.cz,False,False,0,44,True
https://www.extra.cz/pavel-novotny-zverejnil-fotografii-stoleti-neuverite-s-kym-se-vyfotil-lada-hruska,www.extra.cz,False,False,0,38,True
https://www.extra.cz/pavel-novotny-se-pustil-do-luxusni-psi-stravy-v-krabickach-dokazete-tohle-s-jidlem-pro-sveho-milacka,www.extra.cz,False,False,0,35,True
https://www.extra.cz/foto/219670-spolu-i-na-utes?tag=svatba,www.extra.cz,False,False,0,1,True
https://www.extra.cz/foto/219672-zenichove-na-sve-krasne-nevesty-koukaji-zamilovane?tag=svatba,www.extra.cz,False,False,0,1,True
https://www.extra.cz/foto/219671-za-nekolik-desitek-let-si-jako-babicka-a-deda-budou-tyto-fotky-s-laskou-prohlizet?tag=svatba,www.extra.cz,False,False,0,1,True
https://www.extra.cz/prvni-slova-o-svatbe-bagarova-uz-s-muradovem-bydli-o-veselce-maji-jasno,www.extra.cz,False,False,0,44,True
https://www.extra.cz/tema/svatba/1,www.extra.cz,False,False,0,3,True
https://www.extra.cz/zdenek-z-vymeny-prisel-o-nohy-optimismus-ale-neztraci-z-nemocnice-do-prace-a-do-chomoutu,www.extra.cz,False,False,0,44,True
https://www.extra.cz/nikol-trojanova-promluvila-o-svatbe-a-nejhorsim-zazitku-z-dovolene-tohle-uz-nikdy,www.extra.cz,False,False,0,41,True
https://prozeny.blesk.cz/galerie/volny-cas-koktejl-koktejl/464610/nejsilenejsi-pary-sveta-kdo-je-podle-vas-nejosklivejsi?foto=4,prozeny.blesk.cz,True,False,0,0,True
https://prozeny.blesk.cz/galerie/volny-cas-koktejl-koktejl/464610/nejsilenejsi-pary-sveta-kdo-je-podle-vas-nejosklivejsi?foto=5,prozeny.blesk.cz,True,False,0,0,True
https://www.extra.cz/tehotna-jasmina-a-rytmus-vedi-kde-do-toho-prasti-pro-svatbu-si-vybrali-kouzelne-misto,www.extra.cz,False,False,0,44,True
https://www.extra.cz/ctyri-svatby-staci-drahousku-david-matasek-do-toho-znovu-prastil-vzal-si-o-25-let-mladsi-pritelkyni,www.extra.cz,False,False,0,44,True
https://www.extra.cz/zasnuby-v-soutezi-mastechef-kucharku-leu-pozadal-pritel-o-ruku-primo-pred-kamerami,www.extra.cz,False,False,0,44,True
https://www.extra.cz/uz-8-let-jsou-svoji-vevodkyne-kate-a-princ-william-slavi-vyroci-svatby,www.extra.cz,False,False,0,44,True
https://www.extra.cz/johnny-depp-se-otrepal-planuje-svatbu-s-o-35-let-mladsi-ruskou-go-go-tanecnici,www.extra.cz,False,False,0,44,True
https://prozeny.blesk.cz/galerie/volny-cas-koktejl-koktejl/464610/nejsilenejsi-pary-sveta-kdo-je-podle-vas-nejosklivejsi?foto=3,prozeny.blesk.cz,True,False,0,0,True
https://www.extra.cz/sansa-z-hry-o-truny-se-vdala-snad-nenecha-novomanzela-sezrat-hladovymi-psy,www.extra.cz,False,False,0,41,True
https://www.extra.cz/hvezda-ulice-solarikova-prozradila-detaily-svatby-v-lese-pojala-ji-velmi-netradicne,www.extra.cz,False,False,0,44,True
https://prozeny.blesk.cz/galerie/pribehy/843351/psi-superhrdina-skoncil-s-nozem-v-hlave-aby-zachranil-sveho-pana?foto=1,prozeny.blesk.cz,True,False,0,0,True
https://prozeny.blesk.cz/galerie/pribehy/843351/psi-superhrdina-skoncil-s-nozem-v-hlave-aby-zachranil-sveho-pana?foto=2,prozeny.blesk.cz,True,False,0,0,True
https://prozeny.blesk.cz/galerie/pribehy/843351/psi-superhrdina-skoncil-s-nozem-v-hlave-aby-zachranil-sveho-pana?foto=0,prozeny.blesk.cz,True,False,0,0,True
https://www.extra.cz/nadherna-alagic-se-pochlubila-zkouskou-svatebnich-satu-jasmino-neprinasi-tohle-smulu,www.extra.cz,False,False,0,44,True
https://prozeny.blesk.cz/galerie/volny-cas-koktejl-koktejl/464610/nejsilenejsi-pary-sveta-kdo-je-podle-vas-nejosklivejsi?foto=2,prozeny.blesk.cz,True,False,0,0,True
https://prozeny.blesk.cz/galerie/pribehy/843351/psi-superhrdina-skoncil-s-nozem-v-hlave-aby-zachranil-sveho-pana?foto=3,prozeny.blesk.cz,True,False,0,0,True
https://www.extra.cz/hvezda-ulice-solarikova-prozradila-detaily-svatby-v-lese-pojala-ji-velmi-netradicne/galerie/3,www.extra.cz,True,False,0,4,True
https://www.blesk.cz/clanek/celebrity-ceske-celebrity/602903/ceska-televize-vs-manzel-sexy-veresove-daniel-volopich-valka-kvuli-detskym-dluznikum.html,www.blesk.cz,False,False,0,55,True
https://prozeny.blesk.cz/galerie/volny-cas-koktejl-koktejl/464610/nejsilenejsi-pary-sveta-kdo-je-podle-vas-nejosklivejsi?foto=1,prozeny.blesk.cz,True,False,0,0,True
https://prozeny.blesk.cz/galerie/volny-cas-koktejl-koktejl/464610/nejsilenejsi-pary-sveta-kdo-je-podle-vas-nejosklivejsi?foto=0,prozeny.blesk.cz,True,False,0,0,True
https://prozeny.blesk.cz/clanek/pro-zeny-pribehy/589841/maly-bojovnik-prezil-mrtvici-i-odpojeni-od-pristroju-tomu-se-rika-zazrak.html,prozeny.blesk.cz,False,False,0,7,True
https://prozeny.blesk.cz/clanek/pro-zeny-volny-cas-obrazem/599235/tady-se-snida-s-zirafami-unikatni-hotel-kde-zazijete-luxusni-safari.html,prozeny.blesk.cz,False,False,0,7,True
https://prozeny.blesk.cz/clanek/pro-zeny-pribehy/589027/narodil-se-s-nadorem-vetsim-nez-jeho-hlava-bude-zit-ale-bude-i-stastny.html,prozeny.blesk.cz,False,False,0,7,True
https://www.blesk.cz/clanek/celebrity-kralovske-rodiny/594869/otec-meghan-zverejnil-dopis-ktery-mu-poslala-palac-hrozi-zalobou.html,www.blesk.cz,False,False,0,96,True
https://prozeny.blesk.cz/clanek/pro-zeny-pribehy/587407/o-sve-psy-se-stara-jako-o-vlastni-deti-tahle-psi-smecka-to-uz-vyhrala.html,prozeny.blesk.cz,False,False,0,7,True
https://prozeny.blesk.cz/clanek/pro-zeny-pribehy/590896/nejdrsnejsi-trenerka-sveta-podivejte-se-jak-musi-jeji-klientky-makat.html,prozeny.blesk.cz,False,False,0,7,True
https://prozeny.blesk.cz/clanek/pro-zeny-pribehy/588105/zapomente-na-psy-nebo-kocky-tenhle-mazlicek-usina-sve-panicce-kazdy-den-za-trickem.html,prozeny.blesk.cz,False,False,0,7,True
https://www.blesk.cz/clanek/celebrity-ceske-celebrity/594974/drsna-krainova-krome-barosove-nalozila-i-koprivove-pracharove-a-dalsim.html,www.blesk.cz,False,False,0,10,True
https://www.blesk.cz/clanek/celebrity-ceske-celebrity/602748/veronika-zilkova-s-rodinou-v-izraeli-tesne-unikla-smrti.html,www.blesk.cz,False,False,0,51,True
https://prozeny.blesk.cz/clanek/pro-zeny-pribehy/590495/nejvetsi-pes-na-svete-si-zada-obeti-krachuji-kvuli-nemu-vztahy-i-bankovni-ucty.html,prozeny.blesk.cz,False,False,0,7,True
https://www.blesk.cz/clanek/celebrity-serialy-filmy-kino-a-tv/597329/finale-serialu-most-neuvidi-divaci-jako-dycky-kvuli-vulgaritam-ho-ct-posunula.html,www.blesk.cz,False,False,0,96,True
